Trade Date,Exchange Code,Asset Class,Product Code,Clearing Code,Product Description,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Settlement Cabinet Indicator,Open Interest,Total Volume,Globex Volume,Floor Volume,PNT Volume,Block Volume,EFP Volume,EOO Volume,EFR Volume,EFS Volume,EFB Volume,EFM Volume,SUB Volume,OPNT Volume,TAS Volume,TAS Block Volume,TAM Singapore Volume,TAM Singapore Block Volume,TAM London Volume,TAM London Block Volume,Globex Open Price,Globex Open Price Bid/Ask Indicator,Globex Open Price Cabinet Indicator,Globex High Price,Globex High Price Bid/Ask Indicator,Globex High Price Cabinet Indicator,Globex Low Price,Globex Low Price Bid/Ask Indicator,Globex Low Price Cabinet Indicator,Globex Close Price,Globex Close Price Bid/Ask Indicator,Globex Close Price Cabinet Indicator,Floor Open Price,Floor Open Price Bid/Ask Indicator,Floor Open Price Cabinet Indicator,Floor Open Second Price,Floor Open Second Price Bid/Ask Indicator,Floor High Price,Floor High Price Bid/Ask Indicator,Floor High Price Cabinet Indicator,Floor Low Price,Floor Low Price Bid/Ask Indicator,Floor Low Price Cabinet Indicator,Floor Close Price,Floor Close Price Bid/Ask Indicator,Floor Close Price Cabinet Indicator,Floor Close Second Price,Floor Close Second Price Bid/Ask Indicator,Floor Post-Close Price,Floor Post-Close Price Bid/Ask Indicator,Floor Post-Close Second Price,Floor Post-Close Second Price Bid/Ask Indicator,Delta,Implied Volatility,Last Trade Date
20140219,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2014","03","00",56.0,"","230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96198","0.4188133","20140221",
20140219,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-20","2014","03","00",1.0,"","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03802","0.4188133","20140221",
20140219,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-30","2014","03","00",1.0,"","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.4188133","20140221",
20140220,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2014","03","00",71.0,"","230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.98478","0.617878","20140221",
20140220,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-20","2014","03","00",1.0,"","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01522","0.617878","20140221",
20140220,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-30","2014","03","00",1.0,"","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.617878","20140221",
20140221,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2014","03","00",87.0,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.0411621","20140221",
20140221,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-20","2014","03","00",1.0,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.0411621","20140221",
20140221,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-30","2014","03","00",1.0,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.0411621","20140221",
20140224,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2014","03","00",87.0,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.0411621","20140221",
20141212,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",20.0,"","100","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","20","","","","","20","","","20","","","20","","","","","","","","","0.44911","0.1339021","20150220",
20141215,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",14.0,"","500","400","0","400","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","14","","","","","14","","","14","","","14","","","","","","","","","0.43531","0.1074874","20150220",
20141216,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",6.0,"","500","500","0","500","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","10","","","","","10","","","10","","","10","","","","","","","","","0.21491","0.1414869","20150220",
20141216,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",20.0,"","600","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","20","","","","","20","","","20","","","20","","","","","","","","","0.48112","0.1241878","20150220",
20141217,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",6.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","N","","","","","","","","0.23825","0.1248174","20150220",
20141217,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",16.0,"","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","N","","","","","","","","0.41432","0.1368551","20150220",
20141218,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",10.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","N","","","","","","","","0.26733","0.1442317","20150220",
20141218,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",20.0,"","1500","1000","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","20","","","","","20","","","20","","","20","","","","","","","","","0.42269","0.1530654","20150220",
20141219,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",10.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","N","","","","","","","","0.2488","0.1596956","20150220",
20141219,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",20.0,"","1475","25","0","25","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","20","","","","","20","","","20","","","20","","","","","","","","","0.46426","0.134157","20150220",
20141222,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",13.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","N","","","","","","","","0.32158","0.159714","20150220",
20141222,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",13.0,"","1475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","N","","","","","","","","0.35938","0.1369799","20150220",
20141223,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",13.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","N","","","","","","","","0.32156","0.1610394","20150220",
20141223,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",16.0,"","2225","850","0","850","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","16","","","","","16","","","16","","","16","","","","","","","","","0.37982","0.1625913","20150220",
20141224,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",7.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","N","","","","","","","","0.23523","0.1564102","20150220",
20141224,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",23.0,"","2225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","N","","","","","","","","0.46937","0.1631853","20150220",
20141226,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",10.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","N","","","","","","","","0.25438","0.1642093","20150220",
20141226,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",22.0,"","2225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","N","","","","","","","","0.45392","0.1654178","20150220",
20141229,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",11.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","N","","","","","","","","0.27243","0.173364","20150220",
20141229,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",21.0,"","2225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","N","","","","","","","","0.43833","0.169073","20150220",
20141230,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","C","-20","2015","03","00",10.0,"","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","N","","","","","","","","0.25424","0.1702931","20150220",
20141230,"XCBT","AGRICULTURE","3CC","3C","MAR-DEC CORN CSO","O","","P","-25","2015","03","00",20.0,"","2225","100","0","100","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","20","","","","","20","","","20","","","20","","","","","","","","","0.44899","0.154981","20150220",
